book_id,author,desc,genre,isbn,isbn13,link,pages,rating,reviews,title,totalratings,title_clean,author_clean,bookformat_clean,genres_list,desc_clean,word_count
9156,"David  Wong,Jason Pargin","Originally released as an online serial where itreceivedmore than 70,000 downloads,John Dies at the End has been described as a""Horrortacular"", an epic of ""spectacular"" horror that combines the laugh out loud humor of the best R-rated comedy, with the darkest terror of H.P. Lovecraft. The book went on to sell an additional60,000 copies in all formats.,As thesequel opens, we find our heroes, David and John, again embroiled in a series of horrifying yet mind-bogglingly ridiculous events caused primarily by their own gross incompetence. The guys find that books and movies about zombies may have triggered a zombie apocalypse, despite a complete lack of zombies in the world. As they race against the clock to protect humanity from its own paranoia, they must ask themselves, who are the real monsters? Actually, that would be the shape-shifting horrors secretly taking over the world behind the scenes that, in the end, make John and Dave kind of wish it had been zombies after all.,Hilarious, terrifying, engaging and wrenching, This Book Is Full of Spiders, the next thrilling installment, takes us for a wild ride with two slackers from the midwest who really have better things to do with their time than prevent the apocalypse.","Horror,Fiction,Humor,Fantasy,Science Fiction,Humor,Comedy,Horror,Zombies,Fantasy,Urban Fantasy,Audiobook,Fantasy,Paranormal",312546343,9.78E+12,https://goodreads.com/book/show/12924261-this-book-is-full-of-spiders,406.0,4.24,2216,This Book Is Full of Spiders,26291,this book is full of spiders,"david  wong,jason pargin",Hardcover,"['horror', 'fiction', 'humor', 'fantasy', 'science fiction', 'comedy', 'zombies', 'urban fantasy', 'audiobook', 'paranormal']",originally released as an online serial where itreceivedmore than 70 000 downloads john dies at the end has been described as a horrortacular an epic of spectacular horror that combines the laugh out loud humor of the best r rated comedy with the darkest terror of h p lovecraft the book went on to sell an additional60 000 copies in all formats as thesequel opens we find our heroes david and john again embroiled in a series of horrifying yet mind bogglingly ridiculous events caused primarily by their own gross incompetence the guys find that books and movies about zombies may have triggered a zombie apocalypse despite a complete lack of zombies in the world as they race against the clock to protect humanity from its own paranoia they must ask themselves who are the real monsters actually that would be the shape shifting horrors secretly taking over the world behind the scenes that in the end make john and dave kind of wish it had been zombies after all hilarious terrifying engaging and wrenching this book is full of spiders the next thrilling installment takes us for a wild ride with two slackers from the midwest who really have better things to do with their time than prevent the apocalypse,211
29941,Patricia Gaffney,"Meet The Saving Graces, Four Of The Best Friends A Woman Can Ever Have.,For ten years, Emma, Rudy, Lee, and Isabel have shared a deep affection that has helped them deal with the ebb and flow of expectations and disappointments common to us all. Calling themselves the Saving Graces, the quartet is united by understanding, honesty, and acceptance -- a connection that has grown stronger as the years go by...,Though these sisters of the heart and soul have seen it all, talked through it all, Emma, Rudy, Lee, and Isabel will not be prepared for a crisis of astounding proportions that will put their love and courage to the ultimate test.","Fiction,Womens Fiction,Chick Lit,Contemporary,Romance,Womens Fiction,Book Club,Womens,Adult Fiction,Adult,Literature",60598328,9.78E+12,https://goodreads.com/book/show/130916.The_Saving_Graces,416.0,3.79,731,The Saving Graces,15542,the saving graces,patricia gaffney,Paperback,"['fiction', 'womens fiction', 'chick lit', 'contemporary', 'romance', 'book club', 'womens', 'adult fiction', 'adult', 'literature']",meet the saving graces four of the best friends a woman can ever have for ten years emma rudy lee and isabel have shared a deep affection that has helped them deal with the ebb and flow of expectations and disappointments common to us all calling themselves the saving graces the quartet is united by understanding honesty and acceptance a connection that has grown stronger as the years go by though these sisters of the heart and soul have seen it all talked through it all emma rudy lee and isabel will not be prepared for a crisis of astounding proportions that will put their love and courage to the ultimate test,112
40226,"Shirin Yim Bridges,Sophie Blackall","Ruby is unlike most little girls in old China. Instead of aspiring to get married, Ruby is determined to attend university when she grows up, just like the boys in her family. Based upon the inspirational story of the author's grandmother and accompanied by richly detailed illustrations, ,Ruby's Wish, is an engaging portrait of a young girl who strives for more and a family who rewards her hard work and courage.","Childrens,Picture Books,Cultural,China,Cultural,Historical,Historical Fiction,Childrens,Family,Cultural,Asia,Realistic Fiction,Fiction,Education",811834905,9.78E+12,https://goodreads.com/book/show/163657.Ruby_s_Wish,36.0,4.29,224,Ruby's Wish,1290,ruby's wish,"shirin yim bridges,sophie blackall",Hardcover,"['childrens', 'picture books', 'cultural', 'china', 'historical', 'historical fiction', 'family', 'asia', 'realistic fiction', 'fiction', 'education']",ruby is unlike most little girls in old china instead of aspiring to get married ruby is determined to attend university when she grows up just like the boys in her family based upon the inspirational story of the author s grandmother and accompanied by richly detailed illustrations ruby s wish is an engaging portrait of a young girl who strives for more and a family who rewards her hard work and courage,73
20805,P.D. Eastman,"Back in 1957, Theodor Geisel responded to an article in Life magazine that lamented the use of boring reading primers in schools. Using the pseudonym of ""Dr. Seuss"" (Seuss was Geisel's middle name) and only two hundred twenty-three words, Geisel created a replacement for those dull primers: ""The Cat in the Hat."" The instant success of the book prompted Geisel and his wife to found Beginner Books, and Geisel wrote many popular books in this series, including ""Hop on Pop, "" ""Fox in Socks, "" and ""Green Eggs and Ham."" Other favorite titles in this series are ""Go, Dog, Go!"" and ""Are You My Mother?"" by P. D. Eastman, ""A Fly Went By, "" by Mike McClintock, and ""Put Me in the Zoo, "" by Robert Lopshire. These affordable hardcover books combine large print, easy vocabulary, and large, bright illustrations in stories kids will want to read again and again. Grades 1 - Grades 2.","Childrens,Picture Books,Childrens,Fiction,Animals,Animals,Birds,Classics,Family,Literature,American,Childrens,2nd Grade,Childrens,1st Grade",394800516,9.78E+12,https://goodreads.com/book/show/160988.The_Best_Nest,64.0,4.21,203,The Best Nest,13621,the best nest,p.d. eastman,Hardcover,"['childrens', 'picture books', 'fiction', 'animals', 'birds', 'classics', 'family', 'literature', 'american', '2nd grade', '1st grade']",back in 1957 theodor geisel responded to an article in life magazine that lamented the use of boring reading primers in schools using the pseudonym of dr seuss seuss was geisel s middle name and only two hundred twenty three words geisel created a replacement for those dull primers the cat in the hat the instant success of the book prompted geisel and his wife to found beginner books and geisel wrote many popular books in this series including hop on pop fox in socks and green eggs and ham other favorite titles in this series are go dog go and are you my mother by p d eastman a fly went by by mike mcclintock and put me in the zoo by robert lopshire these affordable hardcover books combine large print easy vocabulary and large bright illustrations in stories kids will want to read again and again grades 1 grades 2,152
27980,Terry Moore,"Julie is in the wrong place at the wrong time and becomes an unwilling participant in a web of murder and deceit that becomes nuclear! She is forced to find the maker of the atomic plasma that has rained down on her. As the plasma grows, she gets closer and closer to answers with the help of the original owner of the atomic suit she now wears. A lunatic with powers from the plasma is determined to take Julie and her suit for his own and destroys everything that stands in his way. Julie''s mission becomes too hot for her to handle alone and along with Ivy and Dillon, she must stop the makers of the suit from harnessing the plasma for their own destructive use.","Sequential Art,Comics,Sequential Art,Graphic Novels,Science Fiction,Fiction,Graphic Novels Comics,Adult,Comics,Comic Book,Comics,Superheroes,The United States Of America,Fantasy",1892597489,8.58E+12,https://goodreads.com/book/show/11066468-echo,590.0,4.13,158,Echo: The Complete Edition,1396,echo: the complete edition,terry moore,Paperback,"['sequential art', 'comics', 'graphic novels', 'science fiction', 'fiction', 'graphic novels comics', 'adult', 'comic book', 'superheroes', 'the united states of america', 'fantasy']",julie is in the wrong place at the wrong time and becomes an unwilling participant in a web of murder and deceit that becomes nuclear she is forced to find the maker of the atomic plasma that has rained down on her as the plasma grows she gets closer and closer to answers with the help of the original owner of the atomic suit she now wears a lunatic with powers from the plasma is determined to take julie and her suit for his own and destroys everything that stands in his way julie s mission becomes too hot for her to handle alone and along with ivy and dillon she must stop the makers of the suit from harnessing the plasma for their own destructive use,127
21180,Gavin Extence,"A rare meteorite struck Alex Woods when he was ten years old, leaving scars and marking him for an extraordinary future. The son of a fortune teller, bookish, and an easy target for bullies, Alex hasn't had the easiest childhood.,But when he meets curmudgeonly widower Mr. Peterson, he finds an unlikely friend. Someone who teaches him that you only get one shot at life. That you have to make it count.,So when, aged seventeen, Alex is stopped at customs with 113 grams of marijuana, an urn full of ashes on the front seat, and an entire nation in uproar, he's fairly sure he's done the right thing ...,Introducing a bright young voice destined to charm the world,, The Universe Versus Alex Woods, is a celebration of curious incidents, astronomy and astrology, the works of Kurt Vonnegut and the unexpected connections that form our world.","Fiction,Young Adult,Contemporary,Young Adult,Coming Of Age,Realistic Fiction,Adult,Book Club,Humor,Adult Fiction,European Literature,British Literature",316246573,9.78E+12,https://goodreads.com/book/show/15984268-the-universe-versus-alex-woods,407.0,4.09,2473,The Universe Versus Alex Woods,21579,the universe versus alex woods,gavin extence,Hardcover,"['fiction', 'young adult', 'contemporary', 'coming of age', 'realistic fiction', 'adult', 'book club', 'humor', 'adult fiction', 'european literature', 'british literature']",a rare meteorite struck alex woods when he was ten years old leaving scars and marking him for an extraordinary future the son of a fortune teller bookish and an easy target for bullies alex hasn t had the easiest childhood but when he meets curmudgeonly widower mr peterson he finds an unlikely friend someone who teaches him that you only get one shot at life that you have to make it count so when aged seventeen alex is stopped at customs with 113 grams of marijuana an urn full of ashes on the front seat and an entire nation in uproar he s fairly sure he s done the right thing introducing a bright young voice destined to charm the world the universe versus alex woods is a celebration of curious incidents astronomy and astrology the works of kurt vonnegut and the unexpected connections that form our world,149
43751,R.J. Silver,"A beautiful, chaste, and completely naive princess encounters a strange lump in her mattress. The lump soon morphs into a shape familiar to everyone but her, triggering her curiosity and her father's greatest fears. He frantically tries to intervene, but having a large phantom phallus in a curious maiden's bed is never a good combination.","Fantasy,Humor,Romance,Short Stories,Fiction,Adult Fiction,Erotica,Fantasy,Fairy Tales,Fantasy,Magic,Adult,Humor,Comedy",,,https://goodreads.com/book/show/12744030-the-princess-the-penis,33.0,3.65,625,The Princess & the Penis,2065,the princess & the penis,r.j. silver,Ebook,"['fantasy', 'humor', 'romance', 'short stories', 'fiction', 'adult fiction', 'erotica', 'fairy tales', 'magic', 'adult', 'comedy']",a beautiful chaste and completely naive princess encounters a strange lump in her mattress the lump soon morphs into a shape familiar to everyone but her triggering her curiosity and her father s greatest fears he frantically tries to intervene but having a large phantom phallus in a curious maiden s bed is never a good combination,57
31645,Mark Dever,"What makes for a healthy church? A large congregation? Plentiful parking? Vibrant music?,You may have read books on this topic before-but not like this one. This new expanded edition of Nine Marks of a Healthy Church is not an instruction manual for church growth. It is a pastor's recommendation of how to assess the health of your church using nine crucial qualities that are neglected by many of today's churches.,Whether you're a church leader or an involved member of your congregation, you can help cultivate these elements in your church, bringing it new life and health for God's glory.","Religion,Church,Religion,Theology,Christianity,Ecclesiology,Christian,Religion,Christianity,Nonfiction,Leadership,Christian,Christian Living,Christianity,Church Ministry,Christianity,Discipleship",158134631X,9.78E+12,https://goodreads.com/book/show/147102.Nine_Marks_of_a_Healthy_Church,288.0,4.26,187,Nine Marks of a Healthy Church,3949,nine marks of a healthy church,mark dever,Paperback,"['religion', 'church', 'theology', 'christianity', 'ecclesiology', 'christian', 'nonfiction', 'leadership', 'christian living', 'church ministry', 'discipleship']",what makes for a healthy church a large congregation plentiful parking vibrant music you may have read books on this topic before but not like this one this new expanded edition of nine marks of a healthy church is not an instruction manual for church growth it is a pastor s recommendation of how to assess the health of your church using nine crucial qualities that are neglected by many of today s churches whether you re a church leader or an involved member of your congregation you can help cultivate these elements in your church bringing it new life and health for god s glory,106
24244,Jim Al-Khalili,"A myth-shattering view of the Islamic world's myriad scientific innovations and the role they played in sparking the European Renaissance. Many of the innovations that we think of as hallmarks of Western science had their roots in the Arab world of the middle ages, a period when much of Western Christendom lay in intellectual darkness. Jim al- Khalili, a leading British-Iraqi physicist, resurrects this lost chapter of history, and given current East-West tensions, his book could not be timelier. With transporting detail, al-Khalili places readers in the hothouses of the Arabic Enlightenment, shows how they led to Europe's cultural awakening, and poses the question: Why did the Islamic world enter its own dark age after such a dazzling flowering?","History,Science,Nonfiction,Science,History Of Science,Religion,Islam,Historical,Medieval,Religion,Philosophy,Science,Physics,Science,Mathematics",1594202796,9.78E+12,https://goodreads.com/book/show/10379376-the-house-of-wisdom,336.0,3.92,145,The House of Wisdom: How Arabic Science Saved Ancient Knowledge and Gave Us the Renaissance,980,the house of wisdom: how arabic science saved ancient knowledge and gave us the renaissance,jim al-khalili,Hardcover,"['history', 'science', 'nonfiction', 'history of science', 'religion', 'islam', 'historical', 'medieval', 'philosophy', 'physics', 'mathematics']",a myth shattering view of the islamic world s myriad scientific innovations and the role they played in sparking the european renaissance many of the innovations that we think of as hallmarks of western science had their roots in the arab world of the middle ages a period when much of western christendom lay in intellectual darkness jim al khalili a leading british iraqi physicist resurrects this lost chapter of history and given current east west tensions his book could not be timelier with transporting detail al khalili places readers in the hothouses of the arabic enlightenment shows how they led to europe s cultural awakening and poses the question why did the islamic world enter its own dark age after such a dazzling flowering,125
4730,Robert Barron," What I propose to do in this book is to take you on a guided exploration of the Catholic world, but not in the manner of a docent, for I am not interested in showing you the artifacts of Catholicism as though they were dusty ,objets d art, in a museum of culture. I want to function rather as a mystagogue, conducting you ever deeper into the mystery of the incarnation in the hopes that you might be transformed by its power. , ,Father Robert Barron,What is Catholicism? A 2,000-year-oldliving tradition? A worldview? A way of life? A relationship? A mystery? In ,Catholicism ,Father Robert Barron examines all these questions and more, seeking to capture the body, heart and mind of the Catholic faith. ,Starting from the essential foundation of Jesus Christ s incarnation, life, and teaching, Father Barron moves through the defining elements of Catholicism from sacraments, worship, and prayer, to Mary, the Apostles, and Saints, to grace, salvation, heaven, and hell using his distinct and dynamic grasp of art, literature, architecture, personal stories, Scripture, theology, philosophy, and history to present the Church to the world. ,Paired with his documentary film series of the same title, ,Catholicism ,is an intimate journey, capturing The Catholic Thing in all its depth and beauty. Eclectic, unique, and inspiring, Father Barron brings the faith to life for a new generation, in a style that is both faithful to timeless truths, while simultaneously speaking in the language of contemporary life. ,Includes over 100 black and white and color photos.""","Religion,Christianity,Catholic,Religion,Theology,Nonfiction,Religion,Faith,Religion,Christianity,Christian,Spirituality,History,Philosophy",307720519,9.78E+12,https://goodreads.com/book/show/11631101-catholicism,279.0,4.5,277,Catholicism: A Journey to the Heart of the Faith,2998,catholicism: a journey to the heart of the faith,robert barron,Hardcover,"['religion', 'christianity', 'catholic', 'theology', 'nonfiction', 'faith', 'christian', 'spirituality', 'history', 'philosophy']",what i propose to do in this book is to take you on a guided exploration of the catholic world but not in the manner of a docent for i am not interested in showing you the artifacts of catholicism as though they were dusty objets d art in a museum of culture i want to function rather as a mystagogue conducting you ever deeper into the mystery of the incarnation in the hopes that you might be transformed by its power father robert barron what is catholicism a 2 000 year oldliving tradition a worldview a way of life a relationship a mystery in catholicism father robert barron examines all these questions and more seeking to capture the body heart and mind of the catholic faith starting from the essential foundation of jesus christ s incarnation life and teaching father barron moves through the defining elements of catholicism from sacraments worship and prayer to mary the apostles and saints to grace salvation heaven and hell using his distinct and dynamic grasp of art literature architecture personal stories scripture theology philosophy and history to present the church to the world paired with his documentary film series of the same title catholicism is an intimate journey capturing the catholic thing in all its depth and beauty eclectic unique and inspiring father barron brings the faith to life for a new generation in a style that is both faithful to timeless truths while simultaneously speaking in the language of contemporary life includes over 100 black and white and color photos,258
33016,"Scott Tipton,David Tipton","The two greatest science-fiction properties of all time cross over for the first time in history! When the Federation's most terrifying enemy strikes an unholy alliance with one of the Doctor's most hated antagonists, the result is devastation on a cosmic scale! Spanning the ends of space and time itself, Captain Jean-Luc Picard and the crew of the USS Enterprise find themselves joining forces with the time-travelling Doctor and his companions, with the fate of the galaxy hanging in the balance!,The first collection of the Assimilation 2 comics, including #1-4","Sequential Art,Graphic Novels,Media Tie In,Doctor Who,Science Fiction,Media Tie In,Star Trek,Sequential Art,Comics,Science Fiction,Time Travel,Comics,Comic Book,Fiction,Graphic Novels Comics,Science Fiction Fantasy",1613774036,9.78E+12,https://goodreads.com/book/show/16055973-star-trek,104.0,3.86,184,"Star Trek: The Next Generation / Doctor Who: Assimilation2, Volume 1",1290,"star trek: the next generation / doctor who: assimilation2, volume 1","scott tipton,david tipton",Paperback,"['sequential art', 'graphic novels', 'media tie in', 'doctor who', 'science fiction', 'star trek', 'comics', 'time travel', 'comic book', 'fiction', 'graphic novels comics', 'science fiction fantasy']",the two greatest science fiction properties of all time cross over for the first time in history when the federation s most terrifying enemy strikes an unholy alliance with one of the doctor s most hated antagonists the result is devastation on a cosmic scale spanning the ends of space and time itself captain jean luc picard and the crew of the uss enterprise find themselves joining forces with the time travelling doctor and his companions with the fate of the galaxy hanging in the balance the first collection of the assimilation 2 comics including 1 4,97
25725,Julie Garwood,"An alternate cover edition can be found ,here,.,Of all the dukes in England, Jered Marcus Benton, the Duke of Bradford, was the wealthiest, most handsome--and most arrogant. And of all London's ladies, he wanted the tender obedience of only one--Caroline Richmond.,She was a ravishing beauty from Boston, with a mysterious past and a fiery spirit. Drawn to the powerful duke, undeterred by his presumptuous airs, Caroline was determined to win his lasting love. But Bradford would bend to no woman--until a deadly intrigue drew them enticingly close. Now, united against a common enemy, they would discover the power of the magnificent attraction that brought them together...a desire born in danger, but destined to flame into love!","Romance,Historical Romance,Romance,Historical,Historical,Regency,Historical,Historical Fiction,Fiction,Adult,Historical Romance,Regency Romance,Suspense,European Literature,British Literature",671737848,9.78E+12,https://goodreads.com/book/show/107796.Rebellious_Desire,312.0,3.97,345,Rebellious Desire,10261,rebellious desire,julie garwood,Paperback,"['romance', 'historical romance', 'historical', 'regency', 'historical fiction', 'fiction', 'adult', 'regency romance', 'suspense', 'european literature', 'british literature']",an alternate cover edition can be found here of all the dukes in england jered marcus benton the duke of bradford was the wealthiest most handsome and most arrogant and of all london s ladies he wanted the tender obedience of only one caroline richmond she was a ravishing beauty from boston with a mysterious past and a fiery spirit drawn to the powerful duke undeterred by his presumptuous airs caroline was determined to win his lasting love but bradford would bend to no woman until a deadly intrigue drew them enticingly close now united against a common enemy they would discover the power of the magnificent attraction that brought them together a desire born in danger but destined to flame into love,123
5661,"Jean-Claude Izzo,Howard Curtis","Ugo, Manu, and Fabio grew up together on the mean streets of Marseilles, where friendship means everything. They promised to stay true to one another and swore that nothing would break their bond. But people and circumstances change. Ugo and Manu have been drawn into the criminal underworld of Europe's toughest, most violent and vibrant city. When Manu is murdered and Ugo returns from abroad to avenge his friend's death, only to be killed himself, it is left to the third in this trio, Detective Fabio Montale, to ensure justice is done. Despite warnings from both his colleagues in law enforcement and his acquaintances in the underworld, Montale cannot forget the promise he once made Manu and Ugo. He's going to find their killer even if it means going too far.,In Izzo's novels, Marseilles is explosive, tragic, breathtakingly beautiful and deadly. Asked to explain the astounding success of his now legendary Marseilles triology, Izzo credits his beloved native city: ""Essentially, I think I have been rewarded for having depicted the real beauty of Marseilles, its gusto, its passion for life, and the ability of its inhabitants to drink life down to the last drop."" Fabio Montale is the perfect protagonist in this city of melancholy beauty. A disenchanted cop with an inimitable talent for living who turns his back on a police force marred by corruption and racism and, in the name of friendship, takes the fight against the mafia into his own hands.","Mystery,Mystery,Crime,Mystery,Noir,Fiction,Cultural,France,Thriller,Novels,European Literature,French Literature,Mystery,Detective,Thriller,Mystery Thriller",1933372044,9.78E+12,https://goodreads.com/book/show/106807.Total_Chaos,256.0,3.86,329,Total Chaos,3166,total chaos,"jean-claude izzo,howard curtis",Paperback,"['mystery', 'crime', 'noir', 'fiction', 'cultural', 'france', 'thriller', 'novels', 'european literature', 'french literature', 'detective', 'mystery thriller']",ugo manu and fabio grew up together on the mean streets of marseilles where friendship means everything they promised to stay true to one another and swore that nothing would break their bond but people and circumstances change ugo and manu have been drawn into the criminal underworld of europe s toughest most violent and vibrant city when manu is murdered and ugo returns from abroad to avenge his friend s death only to be killed himself it is left to the third in this trio detective fabio montale to ensure justice is done despite warnings from both his colleagues in law enforcement and his acquaintances in the underworld montale cannot forget the promise he once made manu and ugo he s going to find their killer even if it means going too far in izzo s novels marseilles is explosive tragic breathtakingly beautiful and deadly asked to explain the astounding success of his now legendary marseilles triology izzo credits his beloved native city essentially i think i have been rewarded for having depicted the real beauty of marseilles its gusto its passion for life and the ability of its inhabitants to drink life down to the last drop fabio montale is the perfect protagonist in this city of melancholy beauty a disenchanted cop with an inimitable talent for living who turns his back on a police force marred by corruption and racism and in the name of friendship takes the fight against the mafia into his own hands,249
40079,James Burks,"Bird and Squirrel outwit Cat and become best friends in this zany adventure.,Squirrel is afraid of his own shadow. Bird doesn't have a care in the world. And Cat wants to eat Bird and Squirrel. Of course, he'll have to catch them first, and that's not going to be easy.,Join this trio as they head south for the winter in a hilarious road trip. But watch out! Cat is waiting around every bend, and he's one pesky feline.","Sequential Art,Graphic Novels,Humor,Childrens,Childrens,Middle Grade,Animals,Sequential Art,Comics,Adventure,Fiction,Childrens,Juvenile,Childrens,Chapter Books",545312833,9.78E+12,https://goodreads.com/book/show/13253341-bird-squirrel-on-the-run,126.0,4.15,219,Bird & Squirrel on the Run,3490,bird & squirrel on the run,james burks,Paperback,"['sequential art', 'graphic novels', 'humor', 'childrens', 'middle grade', 'animals', 'comics', 'adventure', 'fiction', 'juvenile', 'chapter books']",bird and squirrel outwit cat and become best friends in this zany adventure squirrel is afraid of his own shadow bird doesn t have a care in the world and cat wants to eat bird and squirrel of course he ll have to catch them first and that s not going to be easy join this trio as they head south for the winter in a hilarious road trip but watch out cat is waiting around every bend and he s one pesky feline,84
16163,Emma Raveling,"Outspoken and independent, Kendra Irisavie has always played by her own rules.,She's an ondine, a water elemental gifted with the powerful magic of Empath Virtue and trained to be a fighter. Pursued by Aquidae demons, she and her mother remain Rogue, hiding among humans to avoid becoming casualties in an ancient war.,Everything changes when violence erupts on Kendra's seventeenth birthday. A dark stranger appears, promising answers to her mysterious past and stirring unexpected feelings in her fiercely guarded heart.,But as Kendra uncovers the truth about her heritage and future, she realizes just how deep the lies and deception run.,Now, in the face of unthinkable odds, she will need all her wits, skills, and magic to fulfill an extraordinary prophecy.,The first in a sweeping urban fantasy series, ,Whirl, is the beginning of a young woman's exhilarating journey for survival, love, and hope as she fights for her place in a world where she doesn't belong.","Fantasy,Fantasy,Paranormal,Young Adult,Fantasy,Magic,Romance,Paranormal,Demons,Fantasy,Urban Fantasy,Mythology,Mermaids,Fantasy,Supernatural,Fantasy,Mythology",984022546,9.78E+12,https://goodreads.com/book/show/12882683-whirl,258.0,3.9,229,Whirl,3245,whirl,emma raveling,Paperback,"['fantasy', 'paranormal', 'young adult', 'magic', 'romance', 'demons', 'urban fantasy', 'mythology', 'mermaids', 'supernatural']",outspoken and independent kendra irisavie has always played by her own rules she s an ondine a water elemental gifted with the powerful magic of empath virtue and trained to be a fighter pursued by aquidae demons she and her mother remain rogue hiding among humans to avoid becoming casualties in an ancient war everything changes when violence erupts on kendra s seventeenth birthday a dark stranger appears promising answers to her mysterious past and stirring unexpected feelings in her fiercely guarded heart but as kendra uncovers the truth about her heritage and future she realizes just how deep the lies and deception run now in the face of unthinkable odds she will need all her wits skills and magic to fulfill an extraordinary prophecy the first in a sweeping urban fantasy series whirl is the beginning of a young woman s exhilarating journey for survival love and hope as she fights for her place in a world where she doesn t belong,163
13507,Ron Suskind,"In this gripping, revelatory, and brilliantly reported book, acclaimed Pulitzer Prize-winning journalist Ron Suskind tells for the first time the full story of America's financial meltdown and an untested new president charged with commanding Washington, taming Wall Street, rescuing an economy on the verge of collapse, and restoring the confidence of a shaken nation. Suskind moves from the frenzied trading floors of lower Manhattan to the power corridors inside the Beltway and introduces a larger than life cast of politicians and advisors, titans of high finance, reformers, lobbyists, and others who faced a crisis unlike anything they had ever imagined. Based on hundreds of hours of interviews and exhaustive research, filled with piercing insight and startling disclosures, Confidence Men goes beyond the headlines and previous accounts, bringing into focus the unprecedented struggle between the nation's two capitals; New York and Washington, one of private gain, the other of public purpose;that continues to divide and roil America.","Nonfiction,History,Economics,Politics,Business,Economics,Finance,Literature,American,North American Hi...,American History,Writing,Journalism,Audiobook",62092553,9.78E+12,https://goodreads.com/book/show/11595399-confidence-men,528.0,3.77,238,"Confidence Men: Wall Street, Washington, and the Education of a President",2375,"confidence men: wall street, washington, and the education of a president",ron suskind,Ebook,"['nonfiction', 'history', 'economics', 'politics', 'business', 'finance', 'literature', 'american', 'north american hi...', 'american history', 'writing', 'journalism', 'audiobook']",in this gripping revelatory and brilliantly reported book acclaimed pulitzer prize winning journalist ron suskind tells for the first time the full story of america s financial meltdown and an untested new president charged with commanding washington taming wall street rescuing an economy on the verge of collapse and restoring the confidence of a shaken nation suskind moves from the frenzied trading floors of lower manhattan to the power corridors inside the beltway and introduces a larger than life cast of politicians and advisors titans of high finance reformers lobbyists and others who faced a crisis unlike anything they had ever imagined based on hundreds of hours of interviews and exhaustive research filled with piercing insight and startling disclosures confidence men goes beyond the headlines and previous accounts bringing into focus the unprecedented struggle between the nation s two capitals new york and washington one of private gain the other of public purpose that continues to divide and roil america,160
11458,Steven Brust,"In which Vlad Taltos confronts the Left Hand of the Jhereg...and discovers the game has more players than he thought,Vlad Taltos, short-statured, short-lived human in an Empire of tall, long-lived Dragaerans, has always had to keep his wits about him. Long ago, he made a place for himself as a captain of the Jhereg, the noble house that runs the rackets in the great imperial city of Adrilankha. But love, revolution, betrayal, and revenge ensued, and for years now Vlad has been a man on the run, struggling to stay a step ahead of the Jhereg who would kill him without hesitation.,Now Vlad's back in Adrilankha. The rackets he used to run are now under the control of the mysterious ""Left Hand of the Jhereg""--a secretive cabal of women who report to no man. His ex-wife needs his help. His old enemies aren't sure whether they want to kill him, or talk to him and then kill him. A goddess may be playing tricks with his memory. And the Great Weapon he's carrying seems to have plans of its own...,Picking up directly where ,Issola, left off, ,Dzur, gives us Vlad Taltos at his best--swashbuckling storytelling with a wry and gritty edge.","Fantasy,Fiction,Adventure,Fantasy,High Fantasy,Science Fiction,Fantasy,Epic Fantasy,Science Fiction Fantasy,Fantasy,Magic,Fantasy,Dragons,Heroic Fantasy,Sword and Sorcery",765301482,9.78E+12,https://goodreads.com/book/show/133453.Dzur,285.0,4.16,133,Dzur,5363,dzur,steven brust,Hardcover,"['fantasy', 'fiction', 'adventure', 'high fantasy', 'science fiction', 'epic fantasy', 'science fiction fantasy', 'magic', 'dragons', 'heroic fantasy', 'sword and sorcery']",in which vlad taltos confronts the left hand of the jhereg and discovers the game has more players than he thought vlad taltos short statured short lived human in an empire of tall long lived dragaerans has always had to keep his wits about him long ago he made a place for himself as a captain of the jhereg the noble house that runs the rackets in the great imperial city of adrilankha but love revolution betrayal and revenge ensued and for years now vlad has been a man on the run struggling to stay a step ahead of the jhereg who would kill him without hesitation now vlad s back in adrilankha the rackets he used to run are now under the control of the mysterious left hand of the jhereg a secretive cabal of women who report to no man his ex wife needs his help his old enemies aren t sure whether they want to kill him or talk to him and then kill him a goddess may be playing tricks with his memory and the great weapon he s carrying seems to have plans of its own picking up directly where issola left off dzur gives us vlad taltos at his best swashbuckling storytelling with a wry and gritty edge,214
